Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
25,151.42,0.776,10,151.56,-9.00,41862,0.367,-0.673,-0.121,
26,151.41,0.800,8,151.56,-10.00,41862,0.377,-0.692,-0.139,
27,151.41,0.824,8,151.56,-11.00,41862,0.387,-0.710,-0.157,
28,151.40,0.844,6,151.56,-12.00,41862,0.395,-0.725,-0.175,
29,151.39,0.876,4,151.56,-13.00,41862,0.409,-0.749,-0.197,
30,151.39,0.796,1,151.56,-14.00,41862,0.370,-0.678,-0.193,
31,151.38,0.820,1,151.56,-15.00,41862,0.379,-0.695,-0.212,
32,151.38,0.904,4,151.56,-16.00,41862,0.416,-0.763,-0.249,
25,151.60,0.772,10,151.74,-9.00,41862,0.363,-0.671,-0.121,
26,151.59,0.800,8,151.74,-10.00,41862,0.375,-0.693,-0.139,
27,151.59,0.808,10,151.74,-11.00,41862,0.377,-0.698,-0.154,
28,151.58,0.840,6,151.74,-12.00,41862,0.391,-0.723,-0.175,
29,151.57,0.868,3,151.74,-13.00,41862,0.403,-0.744,-0.195,
30,151.57,0.780,1,151.74,-14.00,41862,0.360,-0.665,-0.189,
31,151.56,0.820,2,151.74,-15.00,41862,0.377,-0.696,-0.212,
32,151.56,0.904,4,151.74,-16.00,41862,0.414,-0.764,-0.249,
26,151.59,0.800,8,151.74,-10.00,41862,0.375,-0.693,-0.139,
27,151.59,0.808,10,151.74,-11.00,41862,0.377,-0.698,-0.154,
28,151.58,0.840,6,151.74,-12.00,41862,0.391,-0.723,-0.175,
29,151.57,0.868,3,151.74,-13.00,41862,0.403,-0.744,-0.195,
30,151.57,0.780,1,151.74,-14.00,41862,0.360,-0.665,-0.189,
31,151.56,0.820,2,151.74,-15.00,41862,0.377,-0.696,-0.212,
32,151.56,0.904,4,151.74,-16.00,41862,0.414,-0.764,-0.249,
25,151.78,0.776,5,151.92,-9.00,42063,0.363,-0.675,-0.121,
26,151.77,0.792,8,151.92,-10.00,42063,0.369,-0.687,-0.138,
27,151.77,0.804,10,151.92,-11.00,42063,0.373,-0.695,-0.153,
28,151.76,0.836,6,151.92,-12.00,42063,0.387,-0.720,-0.174,
29,151.75,0.860,3,151.92,-13.00,42063,0.397,-0.738,-0.193,
30,151.75,0.760,1,151.92,-14.00,42063,0.349,-0.650,-0.184,
31,151.74,0.800,2,151.92,-15.00,42063,0.366,-0.681,-0.207,
32,151.74,0.900,5,151.92,-16.00,42063,0.410,-0.762,-0.248,
26,151.77,0.792,8,151.92,-10.00,42063,0.369,-0.687,-0.138,
27,151.77,0.804,10,151.92,-11.00,42063,0.373,-0.695,-0.153,
28,151.76,0.836,6,151.92,-12.00,42063,0.387,-0.720,-0.174,
29,151.75,0.860,3,151.92,-13.00,42063,0.397,-0.738,-0.193,
30,151.75,0.760,1,151.92,-14.00,42063,0.349,-0.650,-0.184,
31,151.74,0.800,2,151.92,-15.00,42063,0.366,-0.681,-0.207,
32,151.74,0.900,5,151.92,-16.00,42063,0.410,-0.762,-0.248,
25,151.96,0.780,0,152.10,-9.00,42063,0.362,-0.680,-0.122,
26,151.95,0.792,9,152.10,-10.00,42063,0.367,-0.688,-0.138,
27,151.95,0.808,10,152.10,-11.00,42063,0.373,-0.700,-0.154,
28,151.94,0.824,6,152.10,-12.00,42063,0.379,-0.711,-0.171,
29,151.93,0.852,4,152.10,-13.00,42063,0.391,-0.733,-0.192,
30,151.93,0.756,1,152.10,-14.00,42063,0.345,-0.647,-0.183,
31,151.92,0.804,2,152.10,-15.00,42063,0.366,-0.685,-0.208,
32,151.92,0.900,5,152.10,-16.00,42063,0.407,-0.763,-0.248,
26,151.95,0.792,9,152.10,-10.00,42063,0.367,-0.688,-0.138,
27,151.95,0.808,10,152.10,-11.00,42063,0.373,-0.700,-0.154,
28,151.94,0.824,6,152.10,-12.00,42063,0.379,-0.711,-0.171,
29,151.93,0.852,4,152.10,-13.00,42063,0.391,-0.733,-0.192,
30,151.93,0.756,1,152.10,-14.00,42063,0.345,-0.647,-0.183,
31,151.92,0.804,2,152.10,-15.00,42063,0.366,-0.685,-0.208,
32,151.92,0.900,5,152.10,-16.00,42063,0.407,-0.763,-0.248,
26,152.13,0.784,12,152.28,-10.00,42063,0.361,-0.683,-0.136,
27,152.13,0.808,9,152.28,-11.00,42063,0.371,-0.701,-0.154,
28,152.12,0.828,6,152.28,-12.00,42063,0.379,-0.716,-0.172,
29,152.11,0.852,4,152.28,-13.00,42063,0.388,-0.734,-0.192,
30,152.11,0.744,1,152.28,-14.00,42063,0.338,-0.638,-0.180,
31,152.10,0.796,2,152.28,-15.00,42063,0.360,-0.680,-0.206,
32,152.10,0.900,5,152.28,-16.00,42063,0.405,-0.765,-0.248,
27,152.13,0.808,9,152.28,-11.00,42063,0.371,-0.701,-0.154,
28,152.12,0.828,6,152.28,-12.00,42063,0.379,-0.716,-0.172,
29,152.11,0.852,4,152.28,-13.00,42063,0.388,-0.734,-0.192,
30,152.11,0.744,1,152.28,-14.00,42063,0.338,-0.638,-0.180,
31,152.10,0.796,2,152.28,-15.00,42063,0.360,-0.680,-0.206,
32,152.10,0.900,5,152.28,-16.00,42063,0.405,-0.765,-0.248,
26,152.31,0.788,8,152.46,-10.00,42063,0.361,-0.687,-0.137,
27,152.31,0.808,9,152.46,-11.00,42063,0.369,-0.702,-0.154,
28,152.30,0.820,8,152.46,-12.00,42063,0.373,-0.710,-0.170,
29,152.29,0.828,3,152.46,-13.00,42063,0.375,-0.714,-0.186,
30,152.29,0.732,1,152.46,-14.00,42063,0.330,-0.629,-0.177,
31,152.28,0.804,2,152.46,-15.00,42063,0.361,-0.687,-0.208,
32,152.28,0.892,4,152.46,-16.00,42063,0.399,-0.759,-0.246,
27,152.31,0.808,9,152.46,-11.00,42063,0.369,-0.702,-0.154,
28,152.30,0.820,8,152.46,-12.00,42063,0.373,-0.710,-0.170,
29,152.29,0.828,3,152.46,-13.00,42063,0.375,-0.714,-0.186,
30,152.29,0.732,1,152.46,-14.00,42063,0.330,-0.629,-0.177,
31,152.28,0.804,2,152.46,-15.00,42063,0.361,-0.687,-0.208,
32,152.28,0.892,4,152.46,-16.00,42063,0.399,-0.759,-0.246,
26,152.49,0.780,2,152.64,-10.00,42262,0.355,-0.681,-0.135,
27,152.49,0.792,9,152.64,-11.00,42262,0.359,-0.689,-0.151,
28,152.48,0.816,8,152.64,-12.00,42262,0.369,-0.708,-0.170,
29,152.47,0.780,2,152.64,-13.00,42262,0.351,-0.674,-0.175,
30,152.47,0.728,1,152.64,-14.00,42262,0.327,-0.626,-0.176,
31,152.46,0.796,2,152.64,-15.00,42262,0.356,-0.682,-0.206,
32,152.46,0.884,4,152.64,-16.00,42262,0.393,-0.753,-0.244,
27,152.49,0.792,9,152.64,-11.00,42262,0.359,-0.689,-0.151,
28,152.48,0.816,8,152.64,-12.00,42262,0.369,-0.708,-0.170,
29,152.47,0.780,2,152.64,-13.00,42262,0.351,-0.674,-0.175,
30,152.47,0.728,1,152.64,-14.00,42262,0.327,-0.626,-0.176,
31,152.46,0.796,2,152.64,-15.00,42262,0.356,-0.682,-0.206,
32,152.46,0.884,4,152.64,-16.00,42262,0.393,-0.753,-0.244,
27,152.67,0.800,11,152.82,-11.00,42262,0.361,-0.698,-0.153,
28,152.66,0.804,8,152.82,-12.00,42262,0.361,-0.699,-0.167,
29,152.65,0.732,2,152.82,-13.00,42262,0.328,-0.634,-0.165,
30,152.65,0.720,2,152.82,-14.00,42262,0.321,-0.620,-0.174,
31,152.64,0.812,2,152.82,-15.00,42262,0.360,-0.697,-0.210,
32,152.64,0.880,4,152.82,-16.00,42262,0.389,-0.751,-0.243,
27,152.67,0.800,11,152.82,-11.00,42262,0.361,-0.698,-0.153,
28,152.66,0.804,8,152.82,-12.00,42262,0.361,-0.699,-0.167,
29,152.65,0.732,2,152.82,-13.00,42262,0.328,-0.634,-0.165,
30,152.65,0.720,2,152.82,-14.00,42262,0.321,-0.620,-0.174,
31,152.64,0.812,2,152.82,-15.00,42262,0.360,-0.697,-0.210,
32,152.64,0.880,4,152.82,-16.00,42262,0.389,-0.751,-0.243,
27,152.85,0.792,11,153.00,-11.00,42262,0.355,-0.692,-0.151,
28,152.84,0.808,8,153.00,-12.00,42262,0.361,-0.703,-0.168,
29,152.83,0.692,1,153.00,-13.00,42262,0.308,-0.600,-0.156,
30,152.83,0.712,2,153.00,-14.00,42262,0.316,-0.615,-0.172,
31,152.82,0.800,3,153.00,-15.00,42262,0.353,-0.687,-0.207,
32,152.82,0.872,4,153.00,-16.00,42262,0.383,-0.746,-0.240,
28,152.84,0.808,8,153.00,-12.00,42262,0.361,-0.703,-0.168,
29,152.83,0.692,1,153.00,-13.00,42262,0.308,-0.600,-0.156,
30,152.83,0.712,2,153.00,-14.00,42262,0.316,-0.615,-0.172,
31,152.82,0.800,3,153.00,-15.00,42262,0.353,-0.687,-0.207,
32,152.82,0.872,4,153.00,-16.00,42262,0.383,-0.746,-0.240,
27,153.03,0.792,5,153.18,-11.00,42262,0.353,-0.693,-0.151,
28,153.02,0.792,8,153.18,-12.00,42262,0.351,-0.690,-0.165,
29,153.01,0.676,2,153.18,-13.00,42262,0.299,-0.587,-0.152,
30,153.01,0.720,2,153.18,-14.00,42262,0.317,-0.622,-0.174,
31,153.00,0.800,3,153.18,-15.00,42262,0.351,-0.689,-0.207,
32,153.00,0.868,3,153.18,-16.00,42262,0.379,-0.743,-0.239,
28,153.02,0.792,8,153.18,-12.00,42262,0.351,-0.690,-0.165,
29,153.01,0.676,2,153.18,-13.00,42262,0.299,-0.587,-0.152,
30,153.01,0.720,2,153.18,-14.00,42262,0.317,-0.622,-0.174,
31,153.00,0.800,3,153.18,-15.00,42262,0.351,-0.689,-0.207,
32,153.00,0.868,3,153.18,-16.00,42262,0.379,-0.743,-0.239,
27,153.21,0.708,1,153.36,-11.00,42462,0.313,-0.620,-0.135,
28,153.20,0.788,8,153.36,-12.00,42462,0.348,-0.688,-0.164,
29,153.19,0.664,2,153.36,-13.00,42462,0.292,-0.577,-0.149,
30,153.19,0.704,2,153.36,-14.00,42462,0.308,-0.610,-0.170,
31,153.18,0.800,4,153.36,-15.00,42462,0.349,-0.690,-0.207,
32,153.18,0.860,3,153.36,-16.00,42462,0.373,-0.738,-0.237,
28,153.20,0.788,8,153.36,-12.00,42462,0.348,-0.688,-0.164,
29,153.19,0.664,2,153.36,-13.00,42462,0.292,-0.577,-0.149,
30,153.19,0.704,2,153.36,-14.00,42462,0.308,-0.610,-0.170,
31,153.18,0.800,4,153.36,-15.00,42462,0.349,-0.690,-0.207,
32,153.18,0.860,3,153.36,-16.00,42462,0.373,-0.738,-0.237,
27,153.39,0.656,0,153.54,-11.00,42462,0.289,-0.576,-0.125,
28,153.38,0.784,8,153.54,-12.00,42462,0.344,-0.686,-0.163,
29,153.37,0.652,3,153.54,-13.00,42462,0.285,-0.568,-0.147,
30,153.37,0.708,2,153.54,-14.00,42462,0.308,-0.614,-0.171,
31,153.36,0.796,4,153.54,-15.00,42462,0.345,-0.687,-0.206,
32,153.36,0.848,3,153.54,-16.00,42462,0.366,-0.729,-0.234,
28,153.38,0.784,8,153.54,-12.00,42462,0.344,-0.686,-0.163,
29,153.37,0.652,3,153.54,-13.00,42462,0.285,-0.568,-0.147,
30,153.37,0.708,2,153.54,-14.00,42462,0.308,-0.614,-0.171,
31,153.36,0.796,4,153.54,-15.00,42462,0.345,-0.687,-0.206,
32,153.36,0.848,3,153.54,-16.00,42462,0.366,-0.729,-0.234,
27,153.57,0.644,0,153.72,-11.00,42462,0.281,-0.566,-0.123,
28,153.56,0.768,4,153.72,-12.00,42462,0.334,-0.673,-0.160,
29,153.55,0.656,4,153.72,-13.00,42462,0.285,-0.572,-0.148,
30,153.55,0.704,2,153.72,-14.00,42462,0.304,-0.612,-0.170,
31,153.54,0.796,4,153.72,-15.00,42462,0.343,-0.688,-0.206,
32,153.54,0.844,3,153.72,-16.00,42462,0.362,-0.726,-0.233,
29,153.55,0.656,4,153.72,-13.00,42462,0.285,-0.572,-0.148,
30,153.55,0.704,2,153.72,-14.00,42462,0.304,-0.612,-0.170,
31,153.54,0.796,4,153.72,-15.00,42462,0.343,-0.688,-0.206,
32,153.54,0.844,3,153.72,-16.00,42462,0.362,-0.726,-0.233,
27,153.75,0.632,0,153.90,-11.00,42462,0.274,-0.556,-0.121,
28,153.74,0.680,1,153.90,-12.00,42462,0.294,-0.596,-0.141,
29,153.73,0.640,4,153.90,-13.00,42462,0.276,-0.559,-0.144,
30,153.73,0.704,2,153.90,-14.00,42462,0.302,-0.612,-0.170,
31,153.72,0.780,4,153.90,-15.00,42462,0.334,-0.676,-0.202,
32,153.72,0.828,3,153.90,-16.00,42462,0.353,-0.714,-0.228,
29,153.73,0.640,4,153.90,-13.00,42462,0.276,-0.559,-0.144,
30,153.73,0.704,2,153.90,-14.00,42462,0.302,-0.612,-0.170,
31,153.72,0.780,4,153.90,-15.00,42462,0.334,-0.676,-0.202,
32,153.72,0.828,3,153.90,-16.00,42462,0.353,-0.714,-0.228,
27,153.93,0.628,0,154.08,-11.00,42662,0.271,-0.554,-0.120,
28,153.92,0.620,1,154.08,-12.00,42662,0.267,-0.545,-0.129,
29,153.91,0.640,4,154.08,-13.00,42662,0.274,-0.560,-0.144,
30,153.91,0.704,2,154.08,-14.00,42662,0.301,-0.613,-0.170,
31,153.90,0.784,4,154.08,-15.00,42662,0.333,-0.680,-0.203,
32,153.90,0.824,2,154.08,-16.00,42662,0.349,-0.711,-0.227,
29,153.91,0.640,4,154.08,-13.00,42662,0.274,-0.560,-0.144,
30,153.91,0.704,2,154.08,-14.00,42662,0.301,-0.613,-0.170,
31,153.90,0.784,4,154.08,-15.00,42662,0.333,-0.680,-0.203,
32,153.90,0.824,2,154.08,-16.00,42662,0.349,-0.711,-0.227,
27,154.11,0.628,0,154.26,-11.00,42662,0.269,-0.555,-0.120,
28,154.10,0.616,2,154.26,-12.00,42662,0.263,-0.542,-0.128,
29,154.09,0.632,4,154.26,-13.00,42662,0.269,-0.554,-0.142,
30,154.09,0.724,2,154.26,-14.00,42662,0.307,-0.632,-0.175,
31,154.08,0.780,4,154.26,-15.00,42662,0.329,-0.678,-0.202,
32,154.08,0.808,2,154.26,-16.00,42662,0.340,-0.699,-0.223,
29,154.09,0.632,4,154.26,-13.00,42662,0.269,-0.554,-0.142,
30,154.09,0.724,2,154.26,-14.00,42662,0.307,-0.632,-0.175,
31,154.08,0.780,4,154.26,-15.00,42662,0.329,-0.678,-0.202,
32,154.08,0.808,2,154.26,-16.00,42662,0.340,-0.699,-0.223,
27,154.29,0.632,0,154.44,-11.00,42662,0.269,-0.559,-0.121,
28,154.28,0.624,4,154.44,-12.00,42662,0.265,-0.550,-0.130,
29,154.27,0.628,4,154.44,-13.00,42662,0.266,-0.551,-0.141,
30,154.27,0.716,2,154.44,-14.00,42662,0.302,-0.626,-0.173,
31,154.26,0.768,4,154.44,-15.00,42662,0.322,-0.668,-0.199,
32,154.26,0.800,2,154.44,-16.00,42662,0.334,-0.693,-0.221,
29,154.27,0.628,4,154.44,-13.00,42662,0.266,-0.551,-0.141,
30,154.27,0.716,2,154.44,-14.00,42662,0.302,-0.626,-0.173,
31,154.26,0.768,4,154.44,-15.00,42662,0.322,-0.668,-0.199,
32,154.26,0.800,2,154.44,-16.00,42662,0.334,-0.693,-0.221,
27,154.47,0.612,1,154.62,-11.00,42662,0.259,-0.542,-0.117,
28,154.46,0.620,7,154.62,-12.00,42662,0.261,-0.547,-0.129,
29,154.45,0.636,4,154.62,-13.00,42662,0.267,-0.559,-0.143,
30,154.45,0.724,2,154.62,-14.00,42662,0.303,-0.634,-0.175,
31,154.44,0.776,4,154.62,-15.00,42662,0.323,-0.676,-0.201,
32,154.44,0.788,2,154.62,-16.00,42662,0.327,-0.683,-0.217,
29,154.45,0.636,4,154.62,-13.00,42662,0.267,-0.559,-0.143,
30,154.45,0.724,2,154.62,-14.00,42662,0.303,-0.634,-0.175,
31,154.44,0.776,4,154.62,-15.00,42662,0.323,-0.676,-0.201,
32,154.44,0.788,2,154.62,-16.00,42662,0.327,-0.683,-0.217,
27,154.65,0.624,1,154.80,-11.00,42862,0.262,-0.554,-0.119,
28,154.64,0.616,8,154.80,-12.00,42862,0.258,-0.544,-0.128,
29,154.63,0.632,4,154.80,-13.00,42862,0.264,-0.556,-0.142,
30,154.63,0.724,2,154.80,-14.00,42862,0.301,-0.635,-0.175,
31,154.62,0.776,4,154.80,-15.00,42862,0.321,-0.677,-0.201,
32,154.62,0.780,2,154.80,-16.00,42862,0.321,-0.677,-0.215,
29,154.63,0.632,4,154.80,-13.00,42862,0.264,-0.556,-0.142,
30,154.63,0.724,2,154.80,-14.00,42862,0.301,-0.635,-0.175,
31,154.62,0.776,4,154.80,-15.00,42862,0.321,-0.677,-0.201,
32,154.62,0.780,2,154.80,-16.00,42862,0.321,-0.677,-0.215,
27,154.83,0.612,1,154.98,-11.00,42862,0.256,-0.544,-0.117,
28,154.82,0.608,9,154.98,-12.00,42862,0.253,-0.538,-0.126,
29,154.81,0.628,4,154.98,-13.00,42862,0.260,-0.554,-0.141,
30,154.81,0.716,2,154.98,-14.00,42862,0.296,-0.629,-0.173,
31,154.80,0.760,4,154.98,-15.00,42862,0.313,-0.664,-0.197,
32,154.80,0.764,2,154.98,-16.00,42862,0.313,-0.664,-0.211,
29,154.81,0.628,4,154.98,-13.00,42862,0.260,-0.554,-0.141,
30,154.81,0.716,2,154.98,-14.00,42862,0.296,-0.629,-0.173,
31,154.80,0.760,4,154.98,-15.00,42862,0.313,-0.664,-0.197,
32,154.80,0.764,2,154.98,-16.00,42862,0.313,-0.664,-0.211,
27,155.01,0.620,1,155.16,-11.00,42862,0.257,-0.552,-0.118,
28,155.00,0.612,10,155.16,-12.00,42862,0.253,-0.543,-0.127,
29,154.99,0.624,4,155.16,-13.00,42862,0.257,-0.551,-0.140,
30,154.99,0.708,3,155.16,-14.00,42862,0.291,-0.623,-0.171,
31,154.98,0.764,4,155.16,-15.00,42862,0.312,-0.669,-0.198,
32,154.98,0.764,3,155.16,-16.00,42862,0.311,-0.665,-0.211,
29,154.99,0.624,4,155.16,-13.00,42862,0.257,-0.551,-0.140,
30,154.99,0.708,3,155.16,-14.00,42862,0.291,-0.623,-0.171,
31,154.98,0.764,4,155.16,-15.00,42862,0.312,-0.669,-0.198,
32,154.98,0.764,3,155.16,-16.00,42862,0.311,-0.665,-0.211,
27,155.19,0.616,1,155.34,-11.00,42862,0.254,-0.549,-0.118,
28,155.18,0.616,10,155.34,-12.00,42862,0.253,-0.547,-0.128,
29,155.17,0.632,4,155.34,-13.00,42862,0.259,-0.559,-0.142,
30,155.17,0.712,3,155.34,-14.00,42862,0.290,-0.627,-0.172,
31,155.16,0.756,3,155.34,-15.00,42862,0.307,-0.663,-0.196,
32,155.16,0.748,3,155.34,-16.00,42862,0.302,-0.652,-0.206,
28,155.18,0.616,10,155.34,-12.00,42862,0.253,-0.547,-0.128,
29,155.17,0.632,4,155.34,-13.00,42862,0.259,-0.559,-0.142,
30,155.17,0.712,3,155.34,-14.00,42862,0.290,-0.627,-0.172,
31,155.16,0.756,3,155.34,-15.00,42862,0.307,-0.663,-0.196,
32,155.16,0.748,3,155.34,-16.00,42862,0.302,-0.652,-0.206,
27,155.37,0.616,1,155.52,-11.00,43063,0.252,-0.550,-0.118,
28,155.36,0.612,10,155.52,-12.00,43063,0.250,-0.544,-0.127,
29,155.35,0.624,4,155.52,-13.00,43063,0.254,-0.553,-0.140,
30,155.35,0.708,3,155.52,-14.00,43063,0.287,-0.624,-0.171,
31,155.34,0.756,4,155.52,-15.00,43063,0.305,-0.664,-0.196,
32,155.34,0.736,3,155.52,-16.00,43063,0.295,-0.643,-0.203,
28,155.36,0.612,10,155.52,-12.00,43063,0.250,-0.544,-0.127,
29,155.35,0.624,4,155.52,-13.00,43063,0.254,-0.553,-0.140,
30,155.35,0.708,3,155.52,-14.00,43063,0.287,-0.624,-0.171,
31,155.34,0.756,4,155.52,-15.00,43063,0.305,-0.664,-0.196,
32,155.34,0.736,3,155.52,-16.00,43063,0.295,-0.643,-0.203,
27,155.55,0.616,1,155.70,-11.00,43063,0.250,-0.550,-0.118,
28,155.54,0.612,11,155.70,-12.00,43063,0.248,-0.545,-0.127,
29,155.53,0.628,4,155.70,-13.00,43063,0.253,-0.557,-0.141,
30,155.53,0.704,3,155.70,-14.00,43063,0.283,-0.622,-0.170,
31,155.52,0.736,3,155.70,-15.00,43063,0.295,-0.647,-0.190,
32,155.52,0.736,3,155.70,-16.00,43063,0.293,-0.644,-0.203,
28,155.54,0.612,11,155.70,-12.00,43063,0.248,-0.545,-0.127,
29,155.53,0.628,4,155.70,-13.00,43063,0.253,-0.557,-0.141,
30,155.53,0.704,3,155.70,-14.00,43063,0.283,-0.622,-0.170,
31,155.52,0.736,3,155.70,-15.00,43063,0.295,-0.647,-0.190,
32,155.52,0.736,3,155.70,-16.00,43063,0.293,-0.644,-0.203,
27,155.73,0.612,1,155.88,-11.00,43063,0.247,-0.548,-0.117,
28,155.72,0.616,11,155.88,-12.00,43063,0.248,-0.549,-0.128,
29,155.71,0.636,4,155.88,-13.00,43063,0.255,-0.565,-0.143,
30,155.71,0.700,3,155.88,-14.00,43063,0.280,-0.619,-0.169,
31,155.70,0.732,3,155.88,-15.00,43063,0.291,-0.644,-0.189,
32,155.70,0.720,4,155.88,-16.00,43063,0.285,-0.631,-0.198,
28,155.72,0.616,11,155.88,-12.00,43063,0.248,-0.549,-0.128,
29,155.71,0.636,4,155.88,-13.00,43063,0.255,-0.565,-0.143,
30,155.71,0.700,3,155.88,-14.00,43063,0.280,-0.619,-0.169,
31,155.70,0.732,3,155.88,-15.00,43063,0.291,-0.644,-0.189,
32,155.70,0.720,4,155.88,-16.00,43063,0.285,-0.631,-0.198,
27,155.91,0.600,1,156.06,-11.00,43063,0.240,-0.538,-0.114,
28,155.90,0.608,12,156.06,-12.00,43063,0.243,-0.543,-0.126,
29,155.89,0.632,4,156.06,-13.00,43063,0.252,-0.562,-0.142,
30,155.89,0.704,3,156.06,-14.00,43063,0.279,-0.623,-0.170,
31,155.88,0.724,4,156.06,-15.00,43063,0.286,-0.638,-0.187,
32,155.88,0.760,3,156.06,-16.00,43063,0.299,-0.667,-0.209,
28,155.90,0.608,12,156.06,-12.00,43063,0.243,-0.543,-0.126,
29,155.89,0.632,4,156.06,-13.00,43063,0.252,-0.562,-0.142,
30,155.89,0.704,3,156.06,-14.00,43063,0.279,-0.623,-0.170,
31,155.88,0.724,4,156.06,-15.00,43063,0.286,-0.638,-0.187,
32,155.88,0.760,3,156.06,-16.00,43063,0.299,-0.667,-0.209,
27,156.09,0.612,1,156.24,-11.00,43263,0.244,-0.549,-0.117,
28,156.08,0.608,11,156.24,-12.00,43263,0.241,-0.544,-0.126,
29,156.07,0.636,4,156.24,-13.00,43263,0.251,-0.566,-0.143,
30,156.07,0.696,3,156.24,-14.00,43263,0.274,-0.617,-0.168,
31,156.06,0.724,4,156.24,-15.00,43263,0.284,-0.639,-0.187,
32,156.06,0.792,3,156.24,-16.00,43263,0.309,-0.696,-0.218,
28,156.08,0.608,11,156.24,-12.00,43263,0.241,-0.544,-0.126,
29,156.07,0.636,4,156.24,-13.00,43263,0.251,-0.566,-0.143,
30,156.07,0.696,3,156.24,-14.00,43263,0.274,-0.617,-0.168,
31,156.06,0.724,4,156.24,-15.00,43263,0.284,-0.639,-0.187,
32,156.06,0.792,3,156.24,-16.00,43263,0.309,-0.696,-0.218,
27,156.27,0.604,1,156.42,-11.00,43263,0.239,-0.543,-0.115,
28,156.26,0.608,11,156.42,-12.00,43263,0.239,-0.544,-0.126,
29,156.25,0.628,4,156.42,-13.00,43263,0.246,-0.560,-0.141,
30,156.25,0.696,4,156.42,-14.00,43263,0.272,-0.618,-0.168,
31,156.24,0.748,3,156.42,-15.00,43263,0.291,-0.661,-0.194,
32,156.24,0.776,4,156.42,-16.00,43263,0.301,-0.683,-0.214,
28,156.26,0.608,11,156.42,-12.00,43263,0.239,-0.544,-0.126,
29,156.25,0.628,4,156.42,-13.00,43263,0.246,-0.560,-0.141,
30,156.25,0.696,4,156.42,-14.00,43263,0.272,-0.618,-0.168,
31,156.24,0.748,3,156.42,-15.00,43263,0.291,-0.661,-0.194,
32,156.24,0.776,4,156.42,-16.00,43263,0.301,-0.683,-0.214,
27,156.45,0.604,1,156.60,-11.00,43263,0.237,-0.543,-0.115,
28,156.44,0.604,11,156.60,-12.00,43263,0.236,-0.542,-0.126,
29,156.43,0.636,4,156.60,-13.00,43263,0.248,-0.568,-0.143,
30,156.43,0.708,3,156.60,-14.00,43263,0.275,-0.630,-0.171,
31,156.42,0.744,3,156.60,-15.00,43263,0.287,-0.659,-0.193,
32,156.42,0.760,4,156.60,-16.00,43263,0.292,-0.670,-0.209,
28,156.44,0.604,11,156.60,-12.00,43263,0.236,-0.542,-0.126,
29,156.43,0.636,4,156.60,-13.00,43263,0.248,-0.568,-0.143,
30,156.43,0.708,3,156.60,-14.00,43263,0.275,-0.630,-0.171,
31,156.42,0.744,3,156.60,-15.00,43263,0.287,-0.659,-0.193,
32,156.42,0.760,4,156.60,-16.00,43263,0.292,-0.670,-0.209,
26,156.63,0.620,0,156.78,-10.00,43263,0.242,-0.560,-0.108,
27,156.63,0.604,1,156.78,-11.00,43263,0.235,-0.544,-0.115,
28,156.62,0.612,11,156.78,-12.00,43263,0.238,-0.549,-0.127,
29,156.61,0.636,4,156.78,-13.00,43263,0.246,-0.569,-0.143,
30,156.61,0.708,3,156.78,-14.00,43263,0.273,-0.630,-0.171,
31,156.60,0.736,4,156.78,-15.00,43263,0.282,-0.652,-0.190,
32,156.60,0.748,5,156.78,-16.00,43263,0.286,-0.660,-0.206,
28,156.62,0.612,11,156.78,-12.00,43263,0.238,-0.549,-0.127,
29,156.61,0.636,4,156.78,-13.00,43263,0.246,-0.569,-0.143,
30,156.61,0.708,3,156.78,-14.00,43263,0.273,-0.630,-0.171,
31,156.60,0.736,4,156.78,-15.00,43263,0.282,-0.652,-0.190,
32,156.60,0.748,5,156.78,-16.00,43263,0.286,-0.660,-0.206,
26,156.81,0.600,0,156.96,-10.00,43462,0.233,-0.543,-0.104,
27,156.81,0.600,1,156.96,-11.00,43462,0.232,-0.541,-0.114,
28,156.80,0.604,12,156.96,-12.00,43462,0.233,-0.543,-0.126,
29,156.79,0.624,4,156.96,-13.00,43462,0.240,-0.559,-0.140,
30,156.79,0.708,3,156.96,-14.00,43462,0.271,-0.631,-0.171,
31,156.78,0.728,5,156.96,-15.00,43462,0.277,-0.646,-0.188,
32,156.78,0.736,7,156.96,-16.00,43462,0.279,-0.650,-0.203,
28,156.80,0.604,12,156.96,-12.00,43462,0.233,-0.543,-0.126,
29,156.79,0.624,4,156.96,-13.00,43462,0.240,-0.559,-0.140,
30,156.79,0.708,3,156.96,-14.00,43462,0.271,-0.631,-0.171,
31,156.78,0.728,5,156.96,-15.00,43462,0.277,-0.646,-0.188,
32,156.78,0.736,7,156.96,-16.00,43462,0.279,-0.650,-0.203,
26,156.99,0.592,0,157.14,-10.00,43462,0.228,-0.537,-0.103,
27,156.99,0.596,1,157.14,-11.00,43462,0.229,-0.538,-0.114,
28,156.98,0.604,12,157.14,-12.00,43462,0.231,-0.544,-0.126,
29,156.97,0.632,3,157.14,-13.00,43462,0.241,-0.567,-0.142,
30,156.97,0.700,4,157.14,-14.00,43462,0.266,-0.625,-0.169,
31,156.96,0.712,5,157.14,-15.00,43462,0.269,-0.633,-0.184,
32,156.96,0.736,11,157.14,-16.00,43462,0.277,-0.651,-0.203,
