Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
18,161.35,0.872,13,161.46,-2.00,44715,0.279,-0.826,-0.030,
19,161.35,0.872,13,161.46,-3.00,44715,0.279,-0.825,-0.046,
25,161.32,1.152,3,161.46,-9.00,44715,0.365,-1.078,-0.180,
26,161.31,1.144,2,161.46,-10.00,44715,0.361,-1.067,-0.199,
27,161.31,1.076,13,161.46,-11.00,44715,0.339,-1.000,-0.205,
28,161.30,1.076,39,161.46,-12.00,44715,0.337,-0.997,-0.224,
5,161.43,0.532,8,161.46,11.00,44715,0.166,-0.495,0.102,
6,161.42,0.560,3,161.46,10.00,44715,0.176,-0.523,0.097,
7,161.41,0.604,1,161.46,9.00,44715,0.190,-0.565,0.094,
8,161.41,0.660,1,161.46,8.00,44715,0.208,-0.619,0.092,
9,161.40,0.728,1,161.46,7.00,44715,0.230,-0.685,0.089,
10,161.40,0.828,1,161.46,6.00,44715,0.263,-0.780,0.087,
11,161.40,0.840,1,161.46,5.00,44715,0.267,-0.793,0.073,
12,161.39,0.836,1,161.46,4.00,44715,0.266,-0.790,0.058,
13,161.38,0.840,4,161.46,3.00,44715,0.268,-0.795,0.044,
14,161.38,0.852,5,161.46,2.00,44715,0.272,-0.807,0.030,
15,161.37,0.860,6,161.46,1.00,44715,0.275,-0.815,0.015,
16,161.37,0.896,7,161.46,0.00,44715,0.286,-0.849,0.000,
17,161.36,0.940,6,161.46,-1.00,44715,0.300,-0.891,-0.016,
18,161.35,0.872,13,161.46,-2.00,44715,0.279,-0.826,-0.030,
19,161.35,0.872,13,161.46,-3.00,44715,0.279,-0.825,-0.046,
25,161.32,1.152,3,161.46,-9.00,44715,0.365,-1.078,-0.180,
26,161.31,1.144,2,161.46,-10.00,44715,0.361,-1.067,-0.199,
27,161.31,1.076,13,161.46,-11.00,44715,0.339,-1.000,-0.205,
28,161.30,1.076,39,161.46,-12.00,44715,0.337,-0.997,-0.224,
4,161.61,0.548,2,161.64,12.00,44715,0.169,-0.509,0.114,
5,161.61,0.536,8,161.64,11.00,44715,0.166,-0.499,0.102,
6,161.60,0.556,3,161.64,10.00,44715,0.173,-0.520,0.097,
7,161.59,0.600,1,161.64,9.00,44715,0.187,-0.562,0.094,
8,161.59,0.664,1,161.64,8.00,44715,0.208,-0.624,0.092,
9,161.58,0.724,1,161.64,7.00,44715,0.227,-0.682,0.088,
10,161.58,0.820,2,161.64,6.00,44715,0.258,-0.774,0.086,
11,161.58,0.836,0,161.64,5.00,44715,0.263,-0.790,0.073,
12,161.57,0.828,1,161.64,4.00,44715,0.261,-0.784,0.058,
13,161.56,0.832,2,161.64,3.00,44715,0.263,-0.788,0.044,
14,161.56,0.844,5,161.64,2.00,44715,0.267,-0.800,0.029,
15,161.55,0.864,6,161.64,1.00,44715,0.273,-0.819,0.015,
16,161.55,0.880,6,161.64,0.00,44715,0.279,-0.835,0.000,
17,161.54,0.928,7,161.64,-1.00,44715,0.294,-0.880,-0.016,
18,161.53,0.876,13,161.64,-2.00,44715,0.277,-0.830,-0.031,
19,161.53,0.872,12,161.64,-3.00,44715,0.276,-0.826,-0.046,
25,161.50,1.156,3,161.64,-9.00,44715,0.362,-1.083,-0.181,
26,161.49,1.136,2,161.64,-10.00,44715,0.355,-1.061,-0.197,
27,161.49,1.080,14,161.64,-11.00,44715,0.337,-1.005,-0.206,
28,161.48,1.064,32,161.64,-12.00,44715,0.331,-0.987,-0.221,
5,161.61,0.536,8,161.64,11.00,44715,0.166,-0.499,0.102,
6,161.60,0.556,3,161.64,10.00,44715,0.173,-0.520,0.097,
7,161.59,0.600,1,161.64,9.00,44715,0.187,-0.562,0.094,
8,161.59,0.664,1,161.64,8.00,44715,0.208,-0.624,0.092,
9,161.58,0.724,1,161.64,7.00,44715,0.227,-0.682,0.088,
10,161.58,0.820,2,161.64,6.00,44715,0.258,-0.774,0.086,
11,161.58,0.836,0,161.64,5.00,44715,0.263,-0.790,0.073,
12,161.57,0.828,1,161.64,4.00,44715,0.261,-0.784,0.058,
13,161.56,0.832,2,161.64,3.00,44715,0.263,-0.788,0.044,
14,161.56,0.844,5,161.64,2.00,44715,0.267,-0.800,0.029,
15,161.55,0.864,6,161.64,1.00,44715,0.273,-0.819,0.015,
16,161.55,0.880,6,161.64,0.00,44715,0.279,-0.835,0.000,
17,161.54,0.928,7,161.64,-1.00,44715,0.294,-0.880,-0.016,
18,161.53,0.876,13,161.64,-2.00,44715,0.277,-0.830,-0.031,
19,161.53,0.872,12,161.64,-3.00,44715,0.276,-0.826,-0.046,
25,161.50,1.156,3,161.64,-9.00,44715,0.362,-1.083,-0.181,
26,161.49,1.136,2,161.64,-10.00,44715,0.355,-1.061,-0.197,
27,161.49,1.080,14,161.64,-11.00,44715,0.337,-1.005,-0.206,
28,161.48,1.064,32,161.64,-12.00,44715,0.331,-0.987,-0.221,
4,161.79,0.532,2,161.82,12.00,44715,0.163,-0.494,0.111,
5,161.79,0.532,8,161.82,11.00,44715,0.163,-0.496,0.102,
6,161.78,0.560,3,161.82,10.00,44715,0.172,-0.524,0.097,
7,161.77,0.600,1,161.82,9.00,44715,0.185,-0.563,0.094,
8,161.77,0.648,1,161.82,8.00,44715,0.201,-0.609,0.090,
9,161.76,0.732,1,161.82,7.00,44715,0.227,-0.690,0.089,
10,161.76,0.820,1,161.82,6.00,44715,0.255,-0.774,0.086,
11,161.76,0.820,0,161.82,5.00,44715,0.256,-0.776,0.071,
12,161.75,0.828,1,161.82,4.00,44715,0.259,-0.784,0.058,
13,161.74,0.832,1,161.82,3.00,44715,0.260,-0.789,0.044,
14,161.74,0.840,5,161.82,2.00,44715,0.263,-0.797,0.029,
15,161.73,0.856,6,161.82,1.00,44715,0.268,-0.813,0.015,
16,161.73,0.884,6,161.82,0.00,44715,0.277,-0.839,0.000,
17,161.72,0.928,6,161.82,-1.00,44715,0.291,-0.881,-0.016,
18,161.71,0.876,13,161.82,-2.00,44715,0.275,-0.831,-0.031,
19,161.71,0.872,13,161.82,-3.00,44715,0.273,-0.827,-0.046,
25,161.68,1.156,3,161.82,-9.00,44715,0.359,-1.084,-0.181,
26,161.67,1.148,2,161.82,-10.00,44715,0.356,-1.073,-0.199,
27,161.67,1.052,13,161.82,-11.00,44715,0.325,-0.980,-0.201,
28,161.66,1.032,30,161.82,-12.00,44715,0.318,-0.958,-0.215,
5,161.79,0.532,8,161.82,11.00,44715,0.163,-0.496,0.102,
6,161.78,0.560,3,161.82,10.00,44715,0.172,-0.524,0.097,
7,161.77,0.600,1,161.82,9.00,44715,0.185,-0.563,0.094,
8,161.77,0.648,1,161.82,8.00,44715,0.201,-0.609,0.090,
9,161.76,0.732,1,161.82,7.00,44715,0.227,-0.690,0.089,
10,161.76,0.820,1,161.82,6.00,44715,0.255,-0.774,0.086,
11,161.76,0.820,0,161.82,5.00,44715,0.256,-0.776,0.071,
12,161.75,0.828,1,161.82,4.00,44715,0.259,-0.784,0.058,
13,161.74,0.832,1,161.82,3.00,44715,0.260,-0.789,0.044,
14,161.74,0.840,5,161.82,2.00,44715,0.263,-0.797,0.029,
15,161.73,0.856,6,161.82,1.00,44715,0.268,-0.813,0.015,
16,161.73,0.884,6,161.82,0.00,44715,0.277,-0.839,0.000,
17,161.72,0.928,6,161.82,-1.00,44715,0.291,-0.881,-0.016,
18,161.71,0.876,13,161.82,-2.00,44715,0.275,-0.831,-0.031,
19,161.71,0.872,13,161.82,-3.00,44715,0.273,-0.827,-0.046,
25,161.68,1.156,3,161.82,-9.00,44715,0.359,-1.084,-0.181,
26,161.67,1.148,2,161.82,-10.00,44715,0.356,-1.073,-0.199,
27,161.67,1.052,13,161.82,-11.00,44715,0.325,-0.980,-0.201,
28,161.66,1.032,30,161.82,-12.00,44715,0.318,-0.958,-0.215,
4,161.97,0.536,2,162.00,12.00,44915,0.162,-0.499,0.111,
5,161.97,0.532,8,162.00,11.00,44915,0.162,-0.497,0.102,
6,161.96,0.552,3,162.00,10.00,44915,0.168,-0.517,0.096,
7,161.95,0.600,1,162.00,9.00,44915,0.184,-0.563,0.094,
8,161.95,0.656,1,162.00,8.00,44915,0.201,-0.618,0.091,
9,161.94,0.744,1,162.00,7.00,44915,0.229,-0.702,0.091,
10,161.94,0.824,1,162.00,6.00,44915,0.254,-0.779,0.086,
11,161.94,0.832,1,162.00,5.00,44915,0.257,-0.788,0.073,
12,161.93,0.808,1,162.00,4.00,44915,0.250,-0.766,0.056,
13,161.92,0.840,1,162.00,3.00,44915,0.260,-0.797,0.044,
14,161.92,0.832,3,162.00,2.00,44915,0.258,-0.790,0.029,
15,161.91,0.856,6,162.00,1.00,44915,0.266,-0.814,0.015,
16,161.91,0.876,7,162.00,0.00,44915,0.272,-0.833,0.000,
17,161.90,0.932,7,162.00,-1.00,44915,0.290,-0.886,-0.016,
18,161.89,0.876,14,162.00,-2.00,44915,0.272,-0.832,-0.031,
19,161.89,0.872,12,162.00,-3.00,44915,0.271,-0.828,-0.046,
25,161.86,1.176,3,162.00,-9.00,44915,0.362,-1.104,-0.184,
27,161.85,1.020,15,162.00,-11.00,44915,0.312,-0.951,-0.195,
28,161.84,1.032,32,162.00,-12.00,44915,0.315,-0.959,-0.215,
5,161.97,0.532,8,162.00,11.00,44915,0.162,-0.497,0.102,
6,161.96,0.552,3,162.00,10.00,44915,0.168,-0.517,0.096,
7,161.95,0.600,1,162.00,9.00,44915,0.184,-0.563,0.094,
8,161.95,0.656,1,162.00,8.00,44915,0.201,-0.618,0.091,
9,161.94,0.744,1,162.00,7.00,44915,0.229,-0.702,0.091,
10,161.94,0.824,1,162.00,6.00,44915,0.254,-0.779,0.086,
11,161.94,0.832,1,162.00,5.00,44915,0.257,-0.788,0.073,
12,161.93,0.808,1,162.00,4.00,44915,0.250,-0.766,0.056,
13,161.92,0.840,1,162.00,3.00,44915,0.260,-0.797,0.044,
14,161.92,0.832,3,162.00,2.00,44915,0.258,-0.790,0.029,
15,161.91,0.856,6,162.00,1.00,44915,0.266,-0.814,0.015,
16,161.91,0.876,7,162.00,0.00,44915,0.272,-0.833,0.000,
17,161.90,0.932,7,162.00,-1.00,44915,0.290,-0.886,-0.016,
18,161.89,0.876,14,162.00,-2.00,44915,0.272,-0.832,-0.031,
19,161.89,0.872,12,162.00,-3.00,44915,0.271,-0.828,-0.046,
25,161.86,1.176,3,162.00,-9.00,44915,0.362,-1.104,-0.184,
27,161.85,1.020,15,162.00,-11.00,44915,0.312,-0.951,-0.195,
28,161.84,1.032,32,162.00,-12.00,44915,0.315,-0.959,-0.215,
4,162.15,0.532,2,162.18,12.00,44915,0.160,-0.495,0.111,
5,162.15,0.532,8,162.18,11.00,44915,0.160,-0.497,0.102,
6,162.14,0.556,3,162.18,10.00,44915,0.168,-0.521,0.097,
7,162.13,0.600,1,162.18,9.00,44915,0.182,-0.564,0.094,
8,162.13,0.660,1,162.18,8.00,44915,0.201,-0.622,0.092,
9,162.12,0.728,1,162.18,7.00,44915,0.222,-0.688,0.089,
10,162.12,0.812,1,162.18,6.00,44915,0.248,-0.769,0.085,
11,162.12,0.812,3,162.18,5.00,44915,0.248,-0.770,0.071,
12,162.11,0.808,2,162.18,4.00,44915,0.248,-0.767,0.056,
13,162.10,0.808,0,162.18,3.00,44915,0.248,-0.768,0.042,
14,162.10,0.824,2,162.18,2.00,44915,0.253,-0.784,0.029,
15,162.09,0.848,6,162.18,1.00,44915,0.261,-0.807,0.015,
16,162.09,0.880,6,162.18,0.00,44915,0.271,-0.837,0.000,
17,162.08,0.928,7,162.18,-1.00,44915,0.285,-0.883,-0.016,
18,162.07,0.880,13,162.18,-2.00,44915,0.271,-0.837,-0.031,
19,162.07,0.876,12,162.18,-3.00,44915,0.269,-0.832,-0.046,
26,162.03,1.144,2,162.18,-10.00,44915,0.348,-1.072,-0.199,
27,162.03,1.016,20,162.18,-11.00,44915,0.308,-0.949,-0.194,
28,162.02,1.020,40,162.18,-12.00,44915,0.308,-0.949,-0.212,
29,162.02,1.028,40,162.18,-13.00,44915,0.309,-0.953,-0.231,
5,162.15,0.532,8,162.18,11.00,44915,0.160,-0.497,0.102,
6,162.14,0.556,3,162.18,10.00,44915,0.168,-0.521,0.097,
7,162.13,0.600,1,162.18,9.00,44915,0.182,-0.564,0.094,
8,162.13,0.660,1,162.18,8.00,44915,0.201,-0.622,0.092,
9,162.12,0.728,1,162.18,7.00,44915,0.222,-0.688,0.089,
10,162.12,0.812,1,162.18,6.00,44915,0.248,-0.769,0.085,
11,162.12,0.812,3,162.18,5.00,44915,0.248,-0.770,0.071,
12,162.11,0.808,2,162.18,4.00,44915,0.248,-0.767,0.056,
13,162.10,0.808,0,162.18,3.00,44915,0.248,-0.768,0.042,
14,162.10,0.824,2,162.18,2.00,44915,0.253,-0.784,0.029,
15,162.09,0.848,6,162.18,1.00,44915,0.261,-0.807,0.015,
16,162.09,0.880,6,162.18,0.00,44915,0.271,-0.837,0.000,
17,162.08,0.928,7,162.18,-1.00,44915,0.285,-0.883,-0.016,
18,162.07,0.880,13,162.18,-2.00,44915,0.271,-0.837,-0.031,
19,162.07,0.876,12,162.18,-3.00,44915,0.269,-0.832,-0.046,
26,162.03,1.144,2,162.18,-10.00,44915,0.348,-1.072,-0.199,
27,162.03,1.016,20,162.18,-11.00,44915,0.308,-0.949,-0.194,
28,162.02,1.020,40,162.18,-12.00,44915,0.308,-0.949,-0.212,
29,162.02,1.028,40,162.18,-13.00,44915,0.309,-0.953,-0.231,
4,162.33,0.532,2,162.36,12.00,44915,0.158,-0.496,0.111,
5,162.33,0.528,8,162.36,11.00,44915,0.157,-0.494,0.101,
6,162.32,0.560,3,162.36,10.00,44915,0.167,-0.525,0.097,
7,162.31,0.596,1,162.36,9.00,44915,0.179,-0.561,0.093,
8,162.31,0.660,1,162.36,8.00,44915,0.199,-0.623,0.092,
9,162.30,0.736,1,162.36,7.00,44915,0.222,-0.696,0.090,
10,162.30,0.816,3,162.36,6.00,44915,0.247,-0.773,0.085,
11,162.30,0.812,3,162.36,5.00,44915,0.246,-0.771,0.071,
12,162.29,0.812,4,162.36,4.00,44915,0.247,-0.772,0.057,
13,162.28,0.804,0,162.36,3.00,44915,0.244,-0.765,0.042,
14,162.28,0.832,1,162.36,2.00,44915,0.253,-0.792,0.029,
15,162.27,0.848,6,162.36,1.00,44915,0.258,-0.808,0.015,
16,162.27,0.872,6,162.36,0.00,44915,0.266,-0.831,0.000,
17,162.26,0.924,6,162.36,-1.00,44915,0.281,-0.880,-0.016,
18,162.25,0.880,13,162.36,-2.00,44915,0.268,-0.838,-0.031,
19,162.25,0.876,13,162.36,-3.00,44915,0.267,-0.833,-0.046,
26,162.21,1.136,2,162.36,-10.00,44915,0.342,-1.065,-0.197,
27,162.21,1.020,19,162.36,-11.00,44915,0.306,-0.953,-0.195,
28,162.20,1.016,47,162.36,-12.00,44915,0.304,-0.946,-0.211,
29,162.20,1.016,38,162.36,-13.00,44915,0.303,-0.943,-0.229,
30,162.19,1.024,34,162.36,-14.00,44915,0.304,-0.946,-0.248,
5,162.33,0.528,8,162.36,11.00,44915,0.157,-0.494,0.101,
6,162.32,0.560,3,162.36,10.00,44915,0.167,-0.525,0.097,
7,162.31,0.596,1,162.36,9.00,44915,0.179,-0.561,0.093,
8,162.31,0.660,1,162.36,8.00,44915,0.199,-0.623,0.092,
9,162.30,0.736,1,162.36,7.00,44915,0.222,-0.696,0.090,
10,162.30,0.816,3,162.36,6.00,44915,0.247,-0.773,0.085,
11,162.30,0.812,3,162.36,5.00,44915,0.246,-0.771,0.071,
12,162.29,0.812,4,162.36,4.00,44915,0.247,-0.772,0.057,
13,162.28,0.804,0,162.36,3.00,44915,0.244,-0.765,0.042,
14,162.28,0.832,1,162.36,2.00,44915,0.253,-0.792,0.029,
15,162.27,0.848,6,162.36,1.00,44915,0.258,-0.808,0.015,
16,162.27,0.872,6,162.36,0.00,44915,0.266,-0.831,0.000,
17,162.26,0.924,6,162.36,-1.00,44915,0.281,-0.880,-0.016,
18,162.25,0.880,13,162.36,-2.00,44915,0.268,-0.838,-0.031,
19,162.25,0.876,13,162.36,-3.00,44915,0.267,-0.833,-0.046,
26,162.21,1.136,2,162.36,-10.00,44915,0.342,-1.065,-0.197,
27,162.21,1.020,19,162.36,-11.00,44915,0.306,-0.953,-0.195,
28,162.20,1.016,47,162.36,-12.00,44915,0.304,-0.946,-0.211,
29,162.20,1.016,38,162.36,-13.00,44915,0.303,-0.943,-0.229,
30,162.19,1.024,34,162.36,-14.00,44915,0.304,-0.946,-0.248,
4,162.51,0.536,2,162.54,12.00,44915,0.158,-0.500,0.111,
5,162.51,0.536,8,162.54,11.00,44915,0.158,-0.502,0.102,
6,162.50,0.548,3,162.54,10.00,44915,0.162,-0.515,0.095,
7,162.49,0.596,1,162.54,9.00,44915,0.177,-0.561,0.093,
8,162.49,0.664,1,162.54,8.00,44915,0.198,-0.627,0.092,
9,162.48,0.744,1,162.54,7.00,44915,0.222,-0.704,0.091,
10,162.48,0.808,2,162.54,6.00,44915,0.242,-0.766,0.084,
11,162.48,0.816,1,162.54,5.00,44915,0.245,-0.775,0.071,
12,162.47,0.812,2,162.54,4.00,44915,0.244,-0.772,0.057,
13,162.46,0.812,2,162.54,3.00,44915,0.244,-0.773,0.042,
14,162.46,0.828,1,162.54,2.00,44915,0.250,-0.789,0.029,
15,162.45,0.844,4,162.54,1.00,44915,0.254,-0.805,0.015,
16,162.45,0.872,6,162.54,0.00,44915,0.263,-0.831,0.000,
17,162.44,0.912,7,162.54,-1.00,44915,0.275,-0.869,-0.016,
18,162.43,0.872,13,162.54,-2.00,44915,0.263,-0.831,-0.030,
19,162.43,0.888,12,162.54,-3.00,44915,0.268,-0.845,-0.046,
27,162.39,1.012,18,162.54,-11.00,44915,0.301,-0.947,-0.193,
28,162.38,1.008,57,162.54,-12.00,44915,0.298,-0.940,-0.210,
29,162.38,1.012,47,162.54,-13.00,44915,0.299,-0.940,-0.228,
30,162.37,1.024,47,162.54,-14.00,44915,0.301,-0.947,-0.248,
5,162.51,0.536,8,162.54,11.00,44915,0.158,-0.502,0.102,
6,162.50,0.548,3,162.54,10.00,44915,0.162,-0.515,0.095,
7,162.49,0.596,1,162.54,9.00,44915,0.177,-0.561,0.093,
8,162.49,0.664,1,162.54,8.00,44915,0.198,-0.627,0.092,
9,162.48,0.744,1,162.54,7.00,44915,0.222,-0.704,0.091,
10,162.48,0.808,2,162.54,6.00,44915,0.242,-0.766,0.084,
11,162.48,0.816,1,162.54,5.00,44915,0.245,-0.775,0.071,
12,162.47,0.812,2,162.54,4.00,44915,0.244,-0.772,0.057,
13,162.46,0.812,2,162.54,3.00,44915,0.244,-0.773,0.042,
14,162.46,0.828,1,162.54,2.00,44915,0.250,-0.789,0.029,
15,162.45,0.844,4,162.54,1.00,44915,0.254,-0.805,0.015,
16,162.45,0.872,6,162.54,0.00,44915,0.263,-0.831,0.000,
17,162.44,0.912,7,162.54,-1.00,44915,0.275,-0.869,-0.016,
18,162.43,0.872,13,162.54,-2.00,44915,0.263,-0.831,-0.030,
19,162.43,0.888,12,162.54,-3.00,44915,0.268,-0.845,-0.046,
27,162.39,1.012,18,162.54,-11.00,44915,0.301,-0.947,-0.193,
28,162.38,1.008,57,162.54,-12.00,44915,0.298,-0.940,-0.210,
29,162.38,1.012,47,162.54,-13.00,44915,0.299,-0.940,-0.228,
30,162.37,1.024,47,162.54,-14.00,44915,0.301,-0.947,-0.248,
4,162.69,0.536,2,162.72,12.00,45115,0.156,-0.501,0.111,
5,162.69,0.532,8,162.72,11.00,45115,0.155,-0.499,0.102,
6,162.68,0.552,3,162.72,10.00,45115,0.162,-0.519,0.096,
7,162.67,0.596,1,162.72,9.00,45115,0.175,-0.562,0.093,
8,162.67,0.668,1,162.72,8.00,45115,0.197,-0.631,0.093,
9,162.66,0.760,1,162.72,7.00,45115,0.225,-0.720,0.093,
10,162.66,0.808,1,162.72,6.00,45115,0.240,-0.767,0.084,
11,162.66,0.816,0,162.72,5.00,45115,0.242,-0.776,0.071,
12,162.65,0.808,1,162.72,4.00,45115,0.240,-0.769,0.056,
13,162.64,0.816,2,162.72,3.00,45115,0.243,-0.778,0.043,
14,162.64,0.824,0,162.72,2.00,45115,0.246,-0.786,0.029,
15,162.63,0.840,3,162.72,1.00,45115,0.251,-0.802,0.015,
16,162.63,0.868,6,162.72,0.00,45115,0.259,-0.828,0.000,
17,162.62,0.920,7,162.72,-1.00,45115,0.275,-0.878,-0.016,
18,162.61,0.880,14,162.72,-2.00,45115,0.263,-0.839,-0.031,
19,162.61,0.884,12,162.72,-3.00,45115,0.264,-0.842,-0.046,
26,162.57,1.132,2,162.72,-10.00,45115,0.334,-1.064,-0.197,
27,162.57,1.008,18,162.72,-11.00,45115,0.297,-0.944,-0.192,
28,162.56,1.008,60,162.72,-12.00,45115,0.296,-0.941,-0.210,
29,162.56,1.008,52,162.72,-13.00,45115,0.295,-0.937,-0.227,
30,162.55,1.016,54,162.72,-14.00,45115,0.296,-0.940,-0.246,
5,162.69,0.532,8,162.72,11.00,45115,0.155,-0.499,0.102,
6,162.68,0.552,3,162.72,10.00,45115,0.162,-0.519,0.096,
7,162.67,0.596,1,162.72,9.00,45115,0.175,-0.562,0.093,
8,162.67,0.668,1,162.72,8.00,45115,0.197,-0.631,0.093,
9,162.66,0.760,1,162.72,7.00,45115,0.225,-0.720,0.093,
10,162.66,0.808,1,162.72,6.00,45115,0.240,-0.767,0.084,
11,162.66,0.816,0,162.72,5.00,45115,0.242,-0.776,0.071,
12,162.65,0.808,1,162.72,4.00,45115,0.240,-0.769,0.056,
13,162.64,0.816,2,162.72,3.00,45115,0.243,-0.778,0.043,
14,162.64,0.824,0,162.72,2.00,45115,0.246,-0.786,0.029,
15,162.63,0.840,3,162.72,1.00,45115,0.251,-0.802,0.015,
16,162.63,0.868,6,162.72,0.00,45115,0.259,-0.828,0.000,
17,162.62,0.920,7,162.72,-1.00,45115,0.275,-0.878,-0.016,
18,162.61,0.880,14,162.72,-2.00,45115,0.263,-0.839,-0.031,
19,162.61,0.884,12,162.72,-3.00,45115,0.264,-0.842,-0.046,
26,162.57,1.132,2,162.72,-10.00,45115,0.334,-1.064,-0.197,
27,162.57,1.008,18,162.72,-11.00,45115,0.297,-0.944,-0.192,
28,162.56,1.008,60,162.72,-12.00,45115,0.296,-0.941,-0.210,
29,162.56,1.008,52,162.72,-13.00,45115,0.295,-0.937,-0.227,
30,162.55,1.016,54,162.72,-14.00,45115,0.296,-0.940,-0.246,
4,162.87,0.528,2,162.90,12.00,45115,0.152,-0.494,0.110,
5,162.87,0.532,8,162.90,11.00,45115,0.154,-0.499,0.102,
6,162.86,0.556,3,162.90,10.00,45115,0.161,-0.523,0.097,
7,162.85,0.612,1,162.90,9.00,45115,0.178,-0.578,0.096,
8,162.85,0.684,1,162.90,8.00,45115,0.200,-0.647,0.095,
9,162.84,0.792,1,162.90,7.00,45115,0.232,-0.751,0.097,
10,162.84,0.800,1,162.90,6.00,45115,0.235,-0.760,0.084,
11,162.84,0.816,0,162.90,5.00,45115,0.240,-0.777,0.071,
12,162.83,0.812,0,162.90,4.00,45115,0.239,-0.774,0.057,
13,162.82,0.812,1,162.90,3.00,45115,0.240,-0.775,0.042,
14,162.82,0.816,1,162.90,2.00,45115,0.241,-0.779,0.028,
15,162.81,0.840,1,162.90,1.00,45115,0.248,-0.802,0.015,
16,162.81,0.868,6,162.90,0.00,45115,0.257,-0.829,0.000,
17,162.80,0.912,7,162.90,-1.00,45115,0.270,-0.871,-0.016,
18,162.79,0.880,13,162.90,-2.00,45115,0.260,-0.840,-0.031,
19,162.79,0.884,13,162.90,-3.00,45115,0.261,-0.843,-0.046,
26,162.75,1.136,2,162.90,-10.00,45115,0.332,-1.068,-0.197,
27,162.75,1.012,19,162.90,-11.00,45115,0.295,-0.949,-0.193,
28,162.74,1.008,61,162.90,-12.00,45115,0.293,-0.942,-0.210,
29,162.74,1.004,50,162.90,-13.00,45115,0.290,-0.934,-0.226,
30,162.73,1.016,34,162.90,-14.00,45115,0.293,-0.941,-0.246,
5,162.87,0.532,8,162.90,11.00,45115,0.154,-0.499,0.102,
6,162.86,0.556,3,162.90,10.00,45115,0.161,-0.523,0.097,
7,162.85,0.612,1,162.90,9.00,45115,0.178,-0.578,0.096,
8,162.85,0.684,1,162.90,8.00,45115,0.200,-0.647,0.095,
9,162.84,0.792,1,162.90,7.00,45115,0.232,-0.751,0.097,
10,162.84,0.800,1,162.90,6.00,45115,0.235,-0.760,0.084,
11,162.84,0.816,0,162.90,5.00,45115,0.240,-0.777,0.071,
12,162.83,0.812,0,162.90,4.00,45115,0.239,-0.774,0.057,
13,162.82,0.812,1,162.90,3.00,45115,0.240,-0.775,0.042,
14,162.82,0.816,1,162.90,2.00,45115,0.241,-0.779,0.028,
15,162.81,0.840,1,162.90,1.00,45115,0.248,-0.802,0.015,
16,162.81,0.868,6,162.90,0.00,45115,0.257,-0.829,0.000,
17,162.80,0.912,7,162.90,-1.00,45115,0.270,-0.871,-0.016,
18,162.79,0.880,13,162.90,-2.00,45115,0.260,-0.840,-0.031,
19,162.79,0.884,13,162.90,-3.00,45115,0.261,-0.843,-0.046,
26,162.75,1.136,2,162.90,-10.00,45115,0.332,-1.068,-0.197,
27,162.75,1.012,19,162.90,-11.00,45115,0.295,-0.949,-0.193,
28,162.74,1.008,61,162.90,-12.00,45115,0.293,-0.942,-0.210,
29,162.74,1.004,50,162.90,-13.00,45115,0.290,-0.934,-0.226,
30,162.73,1.016,34,162.90,-14.00,45115,0.293,-0.941,-0.246,
4,163.05,0.532,2,163.08,12.00,45115,0.152,-0.498,0.111,
5,163.05,0.532,7,163.08,11.00,45115,0.152,-0.500,0.102,
6,163.04,0.556,2,163.08,10.00,45115,0.160,-0.524,0.097,
7,163.03,0.632,1,163.08,9.00,45115,0.182,-0.597,0.099,
8,163.03,0.696,1,163.08,8.00,45115,0.201,-0.659,0.097,
9,163.02,0.796,1,163.08,7.00,45115,0.231,-0.756,0.097,
10,163.02,0.812,1,163.08,6.00,45115,0.236,-0.772,0.085,
11,163.02,0.828,0,163.08,5.00,45115,0.241,-0.789,0.072,
12,163.01,0.808,1,163.08,4.00,45115,0.236,-0.771,0.056,
13,163.00,0.812,0,163.08,3.00,45115,0.237,-0.775,0.042,
14,163.00,0.812,2,163.08,2.00,45115,0.237,-0.776,0.028,
15,162.99,0.832,1,163.08,1.00,45115,0.243,-0.795,0.015,
16,162.99,0.864,4,163.08,0.00,45115,0.253,-0.826,0.000,
17,162.98,0.912,7,163.08,-1.00,45115,0.267,-0.872,-0.016,
18,162.97,0.888,13,163.08,-2.00,45115,0.260,-0.849,-0.031,
19,162.97,0.884,13,163.08,-3.00,45115,0.259,-0.844,-0.046,
26,162.93,1.112,3,163.08,-10.00,45115,0.321,-1.047,-0.193,
27,162.93,1.012,19,163.08,-11.00,45115,0.292,-0.950,-0.193,
28,162.92,1.008,61,163.08,-12.00,45115,0.290,-0.942,-0.210,
29,162.92,1.004,54,163.08,-13.00,45115,0.287,-0.935,-0.226,
30,162.91,1.012,32,163.08,-14.00,45115,0.289,-0.939,-0.245,
5,163.05,0.532,7,163.08,11.00,45115,0.152,-0.500,0.102,
6,163.04,0.556,2,163.08,10.00,45115,0.160,-0.524,0.097,
7,163.03,0.632,1,163.08,9.00,45115,0.182,-0.597,0.099,
8,163.03,0.696,1,163.08,8.00,45115,0.201,-0.659,0.097,
9,163.02,0.796,1,163.08,7.00,45115,0.231,-0.756,0.097,
10,163.02,0.812,1,163.08,6.00,45115,0.236,-0.772,0.085,
11,163.02,0.828,0,163.08,5.00,45115,0.241,-0.789,0.072,
